inep_id;ano;dependencia_id;localizacao_id;serie_id;matriculas;aprovados;reprovados;abandonos;TIPO
35075152;2016;3;1;5;0;0;0;0;AI
35075152;2016;3;1;6;0;0;0;0;AI
35075152;2016;3;1;7;0;0;0;0;AI
35075152;2016;3;1;8;0;0;0;0;AI
35075152;2016;3;1;9;0;0;0;0;AI
35075152;2016;3;1;10;0;0;0;0;AI
35075152;2016;3;1;11;0;0;0;0;AI
35075152;2016;3;1;12;0;0;0;0;AI
35075164;2016;3;1;1;70;100;0;0;AI
35075164;2016;3;1;2;0;0;0;0;AI
35075164;2016;3;1;3;0;0;0;0;AI
35075164;2016;3;1;4;0;0;0;0;AI
35075164;2016;3;1;5;0;0;0;0;AI
35075164;2016;3;1;6;0;0;0;0;AI
35075164;2016;3;1;7;0;0;0;0;AI
35075164;2016;3;1;8;0;0;0;0;AI
35075164;2016;3;1;9;0;0;0;0;AI
35075164;2016;3;1;10;0;0;0;0;AI
35075164;2016;3;1;11;0;0;0;0;AI
35075164;2016;3;1;12;0;0;0;0;AI
35121551;2016;4;1;1;8;100;0;0;AI
35121551;2016;4;1;2;13;100;0;0;AI
35121551;2016;4;1;3;7;100;0;0;AI
35121551;2016;4;1;4;12;100;0;0;AI
35121551;2016;4;1;5;8;100;0;0;AI
35121551;2016;4;1;6;25;100;0;0;AI
35121551;2016;4;1;7;35;100;0;0;AI
35121551;2016;4;1;8;25;100;0;0;AI
35121551;2016;4;1;9;25;100;0;0;AI
35121551;2016;4;1;10;25;96;4;0;AI
35121551;2016;4;1;11;20;95;5;0;AI
35121551;2016;4;1;12;20;100;0;0;AI
35125349;2016;4;1;1;45;100;0;0;AI
35125349;2016;4;1;2;46;100;0;0;AI
35125349;2016;4;1;3;46;100;0;0;AI
35125349;2016;4;1;4;31;100;0;0;AI
35125349;2016;4;1;5;23;100;0;0;AI
35125349;2016;4;1;6;47;100;0;0;AI
35125349;2016;4;1;7;37;97.4;2.6;0;AI
35125349;2016;4;1;8;28;100;0;0;AI
35125349;2016;4;1;9;26;100;0;0;AI
35125349;2016;4;1;10;27;100;0;0;AI
35125349;2016;4;1;11;26;100;0;0;AI
35125349;2016;4;1;12;23;100;0;0;AI
35132688;2016;4;2;1;67;98.5;1.5;0;AI
35132688;2016;4;2;2;66;100;0;0;AI
35132688;2016;4;2;3;71;97.2;2.8;0;AI
35132688;2016;4;2;4;69;98.6;1.4;0;AI
35132688;2016;4;2;5;69;94.2;5.8;0;AI
35132688;2016;4;2;6;40;92.5;7.5;0;AI
35132688;2016;4;2;7;40;92.5;7.5;0;AI
35132688;2016;4;2;8;38;91.9;8.1;0;AI
35132688;2016;4;2;9;34;100;0;0;AI
35132688;2016;4;2;10;0;0;0;0;AI
35132688;2016;4;2;11;0;0;0;0;AI
35132688;2016;4;2;12;0;0;0;0;AI
35137741;2016;4;2;1;50;100;0;0;AI
35137741;2016;4;2;2;60;100;0;0;AI
35137741;2016;4;2;3;60;96.6;3.4;0;AI
35137741;2016;4;2;4;60;100;0;0;AI
35137741;2016;4;2;5;28;100;0;0;AI
35137741;2016;4;2;6;0;0;0;0;AI
35137741;2016;4;2;7;0;0;0;0;AI
35137741;2016;4;2;8;0;0;0;0;AI
35137741;2016;4;2;9;0;0;0;0;AI
35137741;2016;4;2;10;0;0;0;0;AI
35137741;2016;4;2;11;0;0;0;0;AI
35137741;2016;4;2;12;0;0;0;0;AI
35144770;2016;4;1;1;34;100;0;0;AI
35144770;2016;4;1;2;26;87;13;0;AI
35144770;2016;4;1;3;28;96.3;3.7;0;AI
35144770;2016;4;1;4;38;100;0;0;AI
35144770;2016;4;1;5;27;96.3;3.7;0;AI
35144770;2016;4;1;6;29;100;0;0;AI
35144770;2016;4;1;7;44;100;0;0;AI
35144770;2016;4;1;8;25;100;0;0;AI
35144770;2016;4;1;9;30;96.6;3.4;0;AI
35144770;2016;4;1;10;30;93.1;0;6.9;AI
35144770;2016;4;1;11;30;100;0;0;AI
35144770;2016;4;1;12;40;100;0;0;AI
35206805;2016;3;1;1;68;100;0;0;AI
35206805;2016;3;1;2;80;100;0;0;AI
35206805;2016;3;1;3;83;100;0;0;AI
35206805;2016;3;1;4;88;100;0;0;AI
35206805;2016;3;1;5;69;100;0;0;AI
35206805;2016;3;1;6;0;0;0;0;AI
35206805;2016;3;1;7;0;0;0;0;AI
35206805;2016;3;1;8;0;0;0;0;AI
35206805;2016;3;1;9;0;0;0;0;AI
35206805;2016;3;1;10;0;0;0;0;AI
35206805;2016;3;1;11;0;0;0;0;AI
35206805;2016;3;1;12;0;0;0;0;AI
35247236;2016;3;2;1;13;100;0;0;AI
35247236;2016;3;2;2;10;100;0;0;AI
35247236;2016;3;2;3;8;83.3;16.7;0;AI
35247236;2016;3;2;4;7;100;0;0;AI
35247236;2016;3;2;5;7;100;0;0;AI
35247236;2016;3;2;6;0;0;0;0;AI
35247236;2016;3;2;7;0;0;0;0;AI
35247236;2016;3;2;8;0;0;0;0;AI
35247236;2016;3;2;9;0;0;0;0;AI
35247236;2016;3;2;10;0;0;0;0;AI
35247236;2016;3;2;11;0;0;0;0;AI
35247236;2016;3;2;12;0;0;0;0;AI
35277836;2016;3;1;1;26;96;0;4;AI
35277836;2016;3;1;2;33;100;0;0;AI
35277836;2016;3;1;3;23;87;13;0;AI
35277836;2016;3;1;4;26;100;0;0;AI
35277836;2016;3;1;5;31;93.3;6.7;0;AI
35277836;2016;3;1;6;35;97.2;2.8;0;AI
35277836;2016;3;1;7;34;90.6;9.4;0;AI
35277836;2016;3;1;8;28;100;0;0;AI
35277836;2016;3;1;9;36;100;0;0;AI
35277836;2016;3;1;10;0;0;0;0;AI
35277836;2016;3;1;11;0;0;0;0;AI
35277836;2016;3;1;12;0;0;0;0;AI
35277848;2016;3;1;1;71;97.1;1.4;1.5;AI
35277848;2016;3;1;2;61;96.7;3.3;0;AI
35277848;2016;3;1;3;61;93.5;4.8;1.7;AI
35277848;2016;3;1;4;58;100;0;0;AI
35277848;2016;3;1;5;51;100;0;0;AI
35277848;2016;3;1;6;0;0;0;0;AI
35277848;2016;3;1;7;0;0;0;0;AI
35277848;2016;3;1;8;0;0;0;0;AI
35277848;2016;3;1;9;0;0;0;0;AI
35277848;2016;3;1;10;0;0;0;0;AI
35277848;2016;3;1;11;0;0;0;0;AI
35277848;2016;3;1;12;0;0;0;0;AI
35277859;2016;3;1;1;37;100;0;0;AI
35277859;2016;3;1;2;43;100;0;0;AI
35277859;2016;3;1;3;30;92.6;7.4;0;AI
35277859;2016;3;1;4;24;100;0;0;AI
35277859;2016;3;1;5;30;100;0;0;AI
35277859;2016;3;1;6;0;0;0;0;AI
35277859;2016;3;1;7;0;0;0;0;AI
35277859;2016;3;1;8;0;0;0;0;AI
35277859;2016;3;1;9;0;0;0;0;AI
35277859;2016;3;1;10;0;0;0;0;AI
35277859;2016;3;1;11;0;0;0;0;AI
35277859;2016;3;1;12;0;0;0;0;AI
35277861;2016;3;1;1;3;75;0;25;AI
35277861;2016;3;1;2;10;100;0;0;AI
35277861;2016;3;1;3;11;90.9;0;9.1;AI
35277861;2016;3;1;4;9;80;0;20;AI
35277861;2016;3;1;5;5;100;0;0;AI
35277861;2016;3;1;6;0;0;0;0;AI
35277861;2016;3;1;7;0;0;0;0;AI
35277861;2016;3;1;8;0;0;0;0;AI
35277861;2016;3;1;9;0;0;0;0;AI
35277861;2016;3;1;10;0;0;0;0;AI
35277861;2016;3;1;11;0;0;0;0;AI
35277861;2016;3;1;12;0;0;0;0;AI
35285754;2016;3;1;1;24;100;0;0;AI
35285754;2016;3;1;2;22;100;0;0;AI
35285754;2016;3;1;3;24;89.3;10.7;0;AI
35285754;2016;3;1;4;17;100;0;0;AI
35285754;2016;3;1;5;17;100;0;0;AI
35285754;2016;3;1;6;0;0;0;0;AI
35285754;2016;3;1;7;0;0;0;0;AI
35285754;2016;3;1;8;0;0;0;0;AI
35285754;2016;3;1;9;0;0;0;0;AI
35285754;2016;3;1;10;0;0;0;0;AI
35285754;2016;3;1;11;0;0;0;0;AI
35285754;2016;3;1;12;0;0;0;0;AI
35301413;2016;3;1;1;15;100;0;0;AI
35301413;2016;3;1;2;17;100;0;0;AI
35301413;2016;3;1;3;19;94.7;5.3;0;AI
35301413;2016;3;1;4;13;92.9;7.1;0;AI
35301413;2016;3;1;5;21;90;10;0;AI
35301413;2016;3;1;6;0;0;0;0;AI
35301413;2016;3;1;7;0;0;0;0;AI
35301413;2016;3;1;8;0;0;0;0;AI
35301413;2016;3;1;9;0;0;0;0;AI
35301413;2016;3;1;10;0;0;0;0;AI
35301413;2016;3;1;11;0;0;0;0;AI
35301413;2016;3;1;12;0;0;0;0;AI
35405413;2016;3;1;1;12;100;0;0;AI
35405413;2016;3;1;2;13;100;0;0;AI
35405413;2016;3;1;3;13;100;0;0;AI
35405413;2016;3;1;4;14;100;0;0;AI
35405413;2016;3;1;5;13;100;0;0;AI
35405413;2016;3;1;6;0;0;0;0;AI
35405413;2016;3;1;7;0;0;0;0;AI
35405413;2016;3;1;8;0;0;0;0;AI
35405413;2016;3;1;9;0;0;0;0;AI
35405413;2016;3;1;10;0;0;0;0;AI
35405413;2016;3;1;11;0;0;0;0;AI
35405413;2016;3;1;12;0;0;0;0;AI
35429168;2016;4;1;1;9;100;0;0;AI
35429168;2016;4;1;2;7;100;0;0;AI
35429168;2016;4;1;3;7;88.9;11.1;0;AI
35429168;2016;4;1;4;9;90;10;0;AI
35429168;2016;4;1;5;10;100;0;0;AI
35429168;2016;4;1;6;12;100;0;0;AI
35429168;2016;4;1;7;21;90.9;9.1;0;AI
35429168;2016;4;1;8;30;90;10;0;AI
35429168;2016;4;1;9;25;100;0;0;AI
35429168;2016;4;1;10;39;90.5;9.5;0;AI
35429168;2016;4;1;11;49;100;0;0;AI
35429168;2016;4;1;12;41;100;0;0;AI
35466232;2016;4;1;1;29;100;0;0;AI
35466232;2016;4;1;2;33;100;0;0;AI
35466232;2016;4;1;3;30;89.7;10.3;0;AI
35466232;2016;4;1;4;24;100;0;0;AI
35466232;2016;4;1;5;14;100;0;0;AI
35466232;2016;4;1;6;17;100;0;0;AI
35466232;2016;4;1;7;0;0;0;0;AI
35466232;2016;4;1;8;0;0;0;0;AI
35466232;2016;4;1;9;0;0;0;0;AI
35466232;2016;4;1;10;0;0;0;0;AI
35466232;2016;4;1;11;0;0;0;0;AI
35466232;2016;4;1;12;0;0;0;0;AI
35659137;2016;3;1;1;70;97.1;1.4;1.5;AI
35659137;2016;3;1;2;47;98;2;0;AI
35659137;2016;3;1;3;38;95.5;4.5;0;AI
35659137;2016;3;1;4;33;100;0;0;AI
35659137;2016;3;1;5;35;94.1;5.9;0;AI
35659137;2016;3;1;6;47;96;2;2;AI
35659137;2016;3;1;7;47;93.5;6.5;0;AI
35659137;2016;3;1;8;44;100;0;0;AI
35659137;2016;3;1;9;44;97.8;2.2;0;AI
35659137;2016;3;1;10;0;0;0;0;AI
35659137;2016;3;1;11;0;0;0;0;AI
35659137;2016;3;1;12;0;0;0;0;AI
35664200;2016;3;2;1;16;100;0;0;AI
35664200;2016;3;2;2;14;100;0;0;AI
35664200;2016;3;2;3;16;66.7;33.3;0;AI
35664200;2016;3;2;4;9;100;0;0;AI
35664200;2016;3;2;5;18;90;10;0;AI
35664200;2016;3;2;6;0;0;0;0;AI
35664200;2016;3;2;7;0;0;0;0;AI
35664200;2016;3;2;8;0;0;0;0;AI
35664200;2016;3;2;9;0;0;0;0;AI
35664200;2016;3;2;10;0;0;0;0;AI
35664200;2016;3;2;11;0;0;0;0;AI
35664200;2016;3;2;12;0;0;0;0;AI
35664224;2016;3;1;1;49;100;0;0;AI
35664224;2016;3;1;2;49;100;0;0;AI
35664224;2016;3;1;3;23;100;0;0;AI
35664224;2016;3;1;4;21;100;0;0;AI
35664224;2016;3;1;5;21;100;0;0;AI
35664224;2016;3;1;6;0;0;0;0;AI
35664224;2016;3;1;7;0;0;0;0;AI
35664224;2016;3;1;8;0;0;0;0;AI
35664224;2016;3;1;9;0;0;0;0;AI
35664224;2016;3;1;10;0;0;0;0;AI
35664224;2016;3;1;11;0;0;0;0;AI
35664224;2016;3;1;12;0;0;0;0;AI
35902160;2016;2;1;1;0;0;0;0;AI
35902160;2016;2;1;2;0;0;0;0;AI
35902160;2016;2;1;3;0;0;0;0;AI
35902160;2016;2;1;4;0;0;0;0;AI
35902160;2016;2;1;5;0;0;0;0;AI
35902160;2016;2;1;6;28;100;0;0;AI
35902160;2016;2;1;7;51;98;0;2;AI
35902160;2016;2;1;8;42;100;0;0;AI
35902160;2016;2;1;9;47;100;0;0;AI
35902160;2016;2;1;10;43;86.4;13.6;0;AI
35902160;2016;2;1;11;43;85.7;11.9;2.4;AI
35902160;2016;2;1;12;50;89.6;8.3;2.1;AI
35904181;2016;2;1;1;0;0;0;0;AI
35904181;2016;2;1;2;0;0;0;0;AI
35904181;2016;2;1;3;0;0;0;0;AI
35904181;2016;2;1;4;0;0;0;0;AI
35904181;2016;2;1;5;0;0;0;0;AI
35904181;2016;2;1;6;59;98.3;1.7;0;AI
35904181;2016;2;1;7;79;100;0;0;AI
35904181;2016;2;1;8;96;95.8;4.2;0;AI
35904181;2016;2;1;9;83;92.5;7.5;0;AI
35904181;2016;2;1;10;100;85.7;14.3;0;AI
35904181;2016;2;1;11;93;87.5;11.5;1;AI
35904181;2016;2;1;12;78;92.1;7.9;0;AI
35904193;2016;2;1;1;0;0;0;0;AI
35904193;2016;2;1;2;0;0;0;0;AI
35904193;2016;2;1;3;54;100;0;0;AI
35904193;2016;2;1;4;63;98.4;1.6;0;AI
35904193;2016;2;1;5;48;100;0;0;AI
35904193;2016;2;1;6;58;98.3;0;1.7;AI
35904193;2016;2;1;7;62;100;0;0;AI
35904193;2016;2;1;8;63;100;0;0;AI
35904193;2016;2;1;9;43;100;0;0;AI
35904193;2016;2;1;10;0;0;0;0;AI
35904193;2016;2;1;11;0;0;0;0;AI
35904193;2016;2;1;12;0;0;0;0;AI
35912402;2016;2;1;1;32;100;0;0;AI
35912402;2016;2;1;2;42;100;0;0;AI
35912402;2016;2;1;3;32;96.7;3.3;0;AI
35912402;2016;2;1;4;56;100;0;0;AI
35912402;2016;2;1;5;50;100;0;0;AI
35912402;2016;2;1;6;0;0;0;0;AI
35912402;2016;2;1;7;0;0;0;0;AI
35912402;2016;2;1;8;0;0;0;0;AI
35912402;2016;2;1;9;0;0;0;0;AI
35912402;2016;2;1;10;0;0;0;0;AI
35912402;2016;2;1;11;0;0;0;0;AI
35912402;2016;2;1;12;0;0;0;0;AI
35914782;2016;2;1;1;0;0;0;0;AI
35914782;2016;2;1;2;0;0;0;0;AI
35914782;2016;2;1;3;0;0;0;0;AI
35914782;2016;2;1;4;0;0;0;0;AI
35914782;2016;2;1;5;0;0;0;0;AI
35914782;2016;2;1;6;139;97.8;2.2;0;AI
35914782;2016;2;1;7;164;94;4.8;1.2;AI
35914782;2016;2;1;8;130;97.7;2.3;0;AI
35914782;2016;2;1;9;214;88.9;8.9;2.2;AI
35914782;2016;2;1;10;248;74.2;21.4;4.4;AI
35914782;2016;2;1;11;199;70;25;5;AI
35914782;2016;2;1;12;232;82.8;12.4;4.8;AI
35914848;2016;2;1;1;35;100;0;0;AI
35914848;2016;2;1;2;37;97.3;2.7;0;AI
35914848;2016;2;1;3;42;85.4;14.6;0;AI
35914848;2016;2;1;4;31;100;0;0;AI
35914848;2016;2;1;5;28;100;0;0;AI
35914848;2016;2;1;6;36;87.1;12.9;0;AI
35914848;2016;2;1;7;49;87.8;12.2;0;AI
35914848;2016;2;1;8;43;95;5;0;AI
35914848;2016;2;1;9;49;89.4;8.5;2.1;AI
35914848;2016;2;1;10;39;90;10;0;AI
35914848;2016;2;1;11;36;86.5;10.8;2.7;AI
35914848;2016;2;1;12;28;96.4;3.6;0;AI
35917084;2016;2;1;1;33;100;0;0;AI
35917084;2016;2;1;2;35;100;0;0;AI
35917084;2016;2;1;3;26;100;0;0;AI
35917084;2016;2;1;4;39;100;0;0;AI
35917084;2016;2;1;5;37;100;0;0;AI
35917084;2016;2;1;6;0;0;0;0;AI
35917084;2016;2;1;7;0;0;0;0;AI
35917084;2016;2;1;8;0;0;0;0;AI
35917084;2016;2;1;9;0;0;0;0;AI
35917084;2016;2;1;10;0;0;0;0;AI
35917084;2016;2;1;11;0;0;0;0;AI
35917084;2016;2;1;12;0;0;0;0;AI
35918672;2016;2;1;1;0;0;0;0;AI
35918672;2016;2;1;2;0;0;0;0;AI
35918672;2016;2;1;3;0;0;0;0;AI
35918672;2016;2;1;4;0;0;0;0;AI
35918672;2016;2;1;5;0;0;0;0;AI
35918672;2016;2;1;6;20;95.7;4.3;0;AI
35918672;2016;2;1;7;21;100;0;0;AI
35918672;2016;2;1;8;22;100;0;0;AI
35918672;2016;2;1;9;20;100;0;0;AI
35918672;2016;2;1;10;0;0;0;0;AI
35918672;2016;2;1;11;0;0;0;0;AI
35918672;2016;2;1;12;0;0;0;0;AI
35918817;2016;2;1;1;0;0;0;0;AI
35918817;2016;2;1;2;0;0;0;0;AI
35918817;2016;2;1;3;0;0;0;0;AI
35918817;2016;2;1;4;0;0;0;0;AI
35918817;2016;2;1;5;0;0;0;0;AI
35918817;2016;2;1;6;17;94.4;5.6;0;AI
35918817;2016;2;1;7;24;100;0;0;AI
35918817;2016;2;1;8;19;100;0;0;AI
35918817;2016;2;1;9;29;100;0;0;AI
35918817;2016;2;1;10;0;0;0;0;AI
35918817;2016;2;1;11;0;0;0;0;AI
35918817;2016;2;1;12;0;0;0;0;AI
35918830;2016;2;1;1;29;100;0;0;AI
35918830;2016;2;1;2;29;100;0;0;AI
35918830;2016;2;1;3;29;100;0;0;AI
35918830;2016;2;1;4;22;100;0;0;AI
35918830;2016;2;1;5;17;100;0;0;AI
35918830;2016;2;1;6;0;0;0;0;AI
35918830;2016;2;1;7;0;0;0;0;AI
35918830;2016;2;1;8;0;0;0;0;AI
35918830;2016;2;1;9;0;0;0;0;AI
35918830;2016;2;1;10;0;0;0;0;AI
35918830;2016;2;1;11;0;0;0;0;AI
35918830;2016;2;1;12;0;0;0;0;AI
35919007;2016;2;1;1;0;0;0;0;AI
35919007;2016;2;1;2;68;100;0;0;AI
35919007;2016;2;1;3;87;100;0;0;AI
35919007;2016;2;1;4;80;100;0;0;AI
35919007;2016;2;1;5;65;100;0;0;AI
35919007;2016;2;1;6;0;0;0;0;AI
35919007;2016;2;1;7;0;0;0;0;AI
35919007;2016;2;1;8;0;0;0;0;AI
35919007;2016;2;1;9;0;0;0;0;AI
35919007;2016;2;1;10;0;0;0;0;AI
35919007;2016;2;1;11;0;0;0;0;AI
35919007;2016;2;1;12;0;0;0;0;AI
35920058;2016;2;1;1;0;0;0;0;AI
35920058;2016;2;1;2;0;0;0;0;AI
35920058;2016;2;1;3;42;100;0;0;AI
35920058;2016;2;1;4;33;100;0;0;AI
35920058;2016;2;1;5;32;100;0;0;AI
35920058;2016;2;1;6;0;0;0;0;AI
35920058;2016;2;1;7;0;0;0;0;AI
35920058;2016;2;1;8;0;0;0;0;AI
35920058;2016;2;1;9;0;0;0;0;AI
35920058;2016;2;1;10;0;0;0;0;AI
35920058;2016;2;1;11;0;0;0;0;AI
35920058;2016;2;1;12;0;0;0;0;AI
35010273;2016;2;1;1;0;0;0;0;EM
35010273;2016;2;1;2;0;0;0;0;EM
35010273;2016;2;1;3;0;0;0;0;EM
35010273;2016;2;1;4;0;0;0;0;EM
35010273;2016;2;1;5;0;0;0;0;EM
35010273;2016;2;1;6;91;97.9;2.1;0;EM
35010273;2016;2;1;7;70;100;0;0;EM
35010273;2016;2;1;8;101;99;1;0;EM
35010273;2016;2;1;9;107;99;1;0;EM
35010273;2016;2;1;10;148;96.6;2.7;0.7;EM
35010273;2016;2;1;11;178;98.2;1.8;0;EM
35010273;2016;2;1;12;118;99.2;0.8;0;EM
35010285;2016;2;1;1;0;0;0;0;EM
35010285;2016;2;1;2;0;0;0;0;EM
35010285;2016;2;1;3;0;0;0;0;EM
35010285;2016;2;1;4;0;0;0;0;EM
35010285;2016;2;1;5;0;0;0;0;EM
35010285;2016;2;1;6;35;100;0;0;EM
35010285;2016;2;1;7;146;99.3;0.7;0;EM
35010285;2016;2;1;8;165;99.4;0.6;0;EM
35010285;2016;2;1;9;104;96.2;2.9;0.9;EM
35010285;2016;2;1;10;127;92.1;7.1;0.8;EM
35010285;2016;2;1;11;134;96.2;2.3;1.5;EM
35010285;2016;2;1;12;69;92.6;4.4;3;EM
35035403;2016;2;1;1;0;0;0;0;EM
35035403;2016;2;1;2;0;0;0;0;EM
35035403;2016;2;1;3;0;0;0;0;EM
35035403;2016;2;1;4;0;0;0;0;EM
35035403;2016;2;1;5;0;0;0;0;EM
35035403;2016;2;1;6;128;96.7;1.7;1.6;EM
35035403;2016;2;1;7;34;96.9;3.1;0;EM
35035403;2016;2;1;8;79;97.3;2.7;0;EM
35035403;2016;2;1;9;155;91.8;6.8;1.4;EM
35035403;2016;2;1;10;311;69.3;12.7;18;EM
35035403;2016;2;1;11;236;80.9;10.2;8.9;EM
35035403;2016;2;1;12;253;92.2;2.3;5.5;EM
35040708;2016;2;1;1;0;0;0;0;EM
35040708;2016;2;1;2;0;0;0;0;EM
35040708;2016;2;1;3;0;0;0;0;EM
35040708;2016;2;1;4;0;0;0;0;EM
35040708;2016;2;1;5;0;0;0;0;EM
35040708;2016;2;1;6;72;100;0;0;EM
35040708;2016;2;1;7;66;100;0;0;EM
35040708;2016;2;1;8;36;100;0;0;EM
35040708;2016;2;1;9;61;91.7;6.7;1.6;EM
35040708;2016;2;1;10;80;100;0;0;EM
35040708;2016;2;1;11;139;92.1;4.3;3.6;EM
35040708;2016;2;1;12;105;95.3;0.9;3.8;EM
35044878;2016;2;1;1;0;0;0;0;EM
35044878;2016;2;1;2;0;0;0;0;EM
35044878;2016;2;1;3;0;0;0;0;EM
35044878;2016;2;1;4;0;0;0;0;EM
35044878;2016;2;1;5;0;0;0;0;EM
35044878;2016;2;1;6;71;97.3;1.4;1.3;EM
35044878;2016;2;1;7;48;100;0;0;EM
35044878;2016;2;1;8;49;100;0;0;EM
35044878;2016;2;1;9;48;96;0;4;EM
35044878;2016;2;1;10;86;89.8;6.8;3.4;EM
35044878;2016;2;1;11;61;90;6.7;3.3;EM
35044878;2016;2;1;12;59;98.4;1.6;0;EM
35046536;2016;2;1;1;61;100;0;0;EM
35046536;2016;2;1;2;102;100;0;0;EM
35046536;2016;2;1;3;85;100;0;0;EM
35046536;2016;2;1;4;78;100;0;0;EM
35046536;2016;2;1;5;103;100;0;0;EM
35046536;2016;2;1;6;0;0;0;0;EM
35046536;2016;2;1;7;0;0;0;0;EM
35046536;2016;2;1;8;0;0;0;0;EM
35046536;2016;2;1;9;0;0;0;0;EM
35046536;2016;2;1;10;0;0;0;0;EM
35046536;2016;2;1;11;0;0;0;0;EM
35046536;2016;2;1;12;0;0;0;0;EM
35046541;2016;2;1;1;117;100;0;0;EM
35046541;2016;2;1;2;137;100;0;0;EM
35046541;2016;2;1;3;131;100;0;0;EM
35046541;2016;2;1;4;162;100;0;0;EM
35046541;2016;2;1;5;112;100;0;0;EM
35046541;2016;2;1;6;0;0;0;0;EM
35046541;2016;2;1;7;0;0;0;0;EM
35046541;2016;2;1;8;0;0;0;0;EM
35046541;2016;2;1;9;0;0;0;0;EM
35046541;2016;2;1;10;0;0;0;0;EM
35046541;2016;2;1;11;0;0;0;0;EM
35046541;2016;2;1;12;0;0;0;0;EM
35049086;2016;2;1;1;0;0;0;0;EM
35049086;2016;2;1;2;62;100;0;0;EM
35049086;2016;2;1;3;58;100;0;0;EM
35049086;2016;2;1;4;61;100;0;0;EM
35049086;2016;2;1;5;28;100;0;0;EM
35049086;2016;2;1;6;62;100;0;0;EM
35049086;2016;2;1;7;69;100;0;0;EM
35049086;2016;2;1;8;82;100;0;0;EM
35049086;2016;2;1;9;112;99.1;0.9;0;EM
35049086;2016;2;1;10;74;100;0;0;EM
35049086;2016;2;1;11;73;100;0;0;EM
35049086;2016;2;1;12;81;97.3;0;2.7;EM
35075152;2016;3;1;1;52;100;0;0;EM
35075152;2016;3;1;2;0;0;0;0;EM
35075152;2016;3;1;3;0;0;0;0;EM
35075152;2016;3;1;4;0;0;0;0;EM
35075152;2016;3;1;5;0;0;0;0;EM
35075152;2016;3;1;6;0;0;0;0;EM
35075152;2016;3;1;7;0;0;0;0;EM
35075152;2016;3;1;8;0;0;0;0;EM
35075152;2016;3;1;9;0;0;0;0;EM
35075152;2016;3;1;10;0;0;0;0;EM
35075152;2016;3;1;11;0;0;0;0;EM
35075152;2016;3;1;12;0;0;0;0;EM
35075164;2016;3;1;1;70;100;0;0;EM
35075164;2016;3;1;2;0;0;0;0;EM
35075164;2016;3;1;3;0;0;0;0;EM
35075164;2016;3;1;4;0;0;0;0;EM
35075164;2016;3;1;5;0;0;0;0;EM
35075164;2016;3;1;6;0;0;0;0;EM
35075164;2016;3;1;7;0;0;0;0;EM
35075164;2016;3;1;8;0;0;0;0;EM
35075164;2016;3;1;9;0;0;0;0;EM
35075164;2016;3;1;10;0;0;0;0;EM
35075164;2016;3;1;11;0;0;0;0;EM
35075164;2016;3;1;12;0;0;0;0;EM
35121551;2016;4;1;1;8;100;0;0;EM
35121551;2016;4;1;2;13;100;0;0;EM
35121551;2016;4;1;3;7;100;0;0;EM
35121551;2016;4;1;4;12;100;0;0;EM
35121551;2016;4;1;5;8;100;0;0;EM
35121551;2016;4;1;6;25;100;0;0;EM
35121551;2016;4;1;7;35;100;0;0;EM
35121551;2016;4;1;8;25;100;0;0;EM
35121551;2016;4;1;9;25;100;0;0;EM
35121551;2016;4;1;10;25;96;4;0;EM
35121551;2016;4;1;11;20;95;5;0;EM
35121551;2016;4;1;12;20;100;0;0;EM
35125349;2016;4;1;1;45;100;0;0;EM
35125349;2016;4;1;2;46;100;0;0;EM
35125349;2016;4;1;3;46;100;0;0;EM
35125349;2016;4;1;4;31;100;0;0;EM
35125349;2016;4;1;5;23;100;0;0;EM
35125349;2016;4;1;6;47;100;0;0;EM
35125349;2016;4;1;7;37;97.4;2.6;0;EM
35125349;2016;4;1;8;28;100;0;0;EM
35125349;2016;4;1;9;26;100;0;0;EM
35125349;2016;4;1;10;27;100;0;0;EM
35125349;2016;4;1;11;26;100;0;0;EM
35125349;2016;4;1;12;23;100;0;0;EM
35132688;2016;4;2;1;67;98.5;1.5;0;EM
35132688;2016;4;2;2;66;100;0;0;EM
35132688;2016;4;2;3;71;97.2;2.8;0;EM
35132688;2016;4;2;4;69;98.6;1.4;0;EM
35132688;2016;4;2;5;69;94.2;5.8;0;EM
35132688;2016;4;2;6;40;92.5;7.5;0;EM
35132688;2016;4;2;7;40;92.5;7.5;0;EM
35132688;2016;4;2;8;38;91.9;8.1;0;EM
35132688;2016;4;2;9;34;100;0;0;EM
35132688;2016;4;2;10;0;0;0;0;EM
35132688;2016;4;2;11;0;0;0;0;EM
35132688;2016;4;2;12;0;0;0;0;EM
35137741;2016;4;2;1;50;100;0;0;EM
35137741;2016;4;2;2;60;100;0;0;EM
35137741;2016;4;2;3;60;96.6;3.4;0;EM
35137741;2016;4;2;4;60;100;0;0;EM
35137741;2016;4;2;5;28;100;0;0;EM
35137741;2016;4;2;6;0;0;0;0;EM
35137741;2016;4;2;7;0;0;0;0;EM
35137741;2016;4;2;8;0;0;0;0;EM
35137741;2016;4;2;9;0;0;0;0;EM
35137741;2016;4;2;10;0;0;0;0;EM
35137741;2016;4;2;11;0;0;0;0;EM
35137741;2016;4;2;12;0;0;0;0;EM
35144770;2016;4;1;1;34;100;0;0;EM
35144770;2016;4;1;2;26;87;13;0;EM
